customerID,Churn,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,DailyCharges
4955-vcwbi,No,female,0,1,1,43,1,no,no,no,no,no,no,no,no,one year,0,mailed check,20.0,817.95,0.6666666666666666
4957-sreec,No,male,0,1,1,70,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),20.35,1458.1,0.6783333333333333
4957-tialw,No,female,0,0,1,15,1,no,dsl,yes,yes,yes,yes,no,no,one year,0,credit card (automatic),65.6,1010.0,2.1866666666666665
4957-treir,No,male,0,0,0,3,1,no,dsl,yes,no,no,yes,yes,no,month-to-month,1,credit card (automatic),64.4,195.65,2.146666666666667
4958-gzwiy,Yes,male,0,1,1,7,1,no,dsl,no,no,yes,no,no,no,month-to-month,0,electronic check,48.7,340.25,1.6233333333333335
4958-xcbdq,Yes,male,1,0,0,35,1,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,101.4,3496.3,3.3800000000000003
4959-josrx,Yes,female,0,1,0,2,1,no,dsl,no,no,no,no,no,no,month-to-month,1,credit card (automatic),44.6,80.55,1.4866666666666668
4962-chqpw,No,male,0,0,1,29,1,no,no,no,no,no,no,no,no,one year,0,mailed check,19.85,535.05,0.6616666666666667
4967-wpncf,No,male,0,0,0,72,0,no,dsl,yes,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),63.7,4464.8,2.1233333333333335
4971-puyqo,Yes,female,0,0,0,27,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,mailed check,94.55,2724.6,3.1516666666666664
4973-mgton,No,female,0,1,0,71,1,no,dsl,yes,yes,yes,yes,yes,yes,two year,1,credit card (automatic),84.4,5969.3,2.8133333333333335
4973-rlzvi,No,female,0,0,0,30,1,no,dsl,yes,yes,yes,yes,yes,no,one year,0,credit card (automatic),74.65,2308.6,2.4883333333333337
4976-lnfvv,No,male,1,1,0,19,0,no,dsl,no,yes,yes,no,no,no,month-to-month,1,credit card (automatic),34.3,577.15,1.1433333333333333
4979-hprfl,No,male,0,1,1,56,1,yes,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),24.15,1402.25,0.8049999999999999
4980-urkxc,No,male,0,1,0,36,1,no,no,no,no,no,no,no,no,one year,0,bank transfer (automatic),20.85,720.05,0.6950000000000001
4981-fltmf,No,female,0,1,1,57,1,yes,dsl,yes,yes,no,yes,no,no,month-to-month,0,bank transfer (automatic),65.2,3687.85,2.1733333333333333
4983-ccwmc,No,male,0,0,0,3,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,mailed check,69.6,207.4,2.32
4983-clmlv,No,female,0,1,0,52,1,yes,fiber optic,no,yes,no,yes,yes,yes,month-to-month,1,credit card (automatic),102.7,5138.1,3.4233333333333333
4986-mxsfp,No,female,0,0,0,2,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,20.0,40.9,0.6666666666666666
4987-gqwpo,No,male,0,0,0,17,0,no,dsl,no,no,no,no,no,no,month-to-month,0,credit card (automatic),25.1,382.8,0.8366666666666667
4988-bnltu,Unknown,male,0,0,0,30,1,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,1,bank transfer (automatic),100.4,2936.25,3.3466666666666667
4988-iqigl,Yes,male,1,0,0,1,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,75.35,75.35,2.5116666666666663
4988-rzjhg,Unknown,female,0,1,0,8,1,yes,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,84.9,764.95,2.83
4989-lixvt,No,male,1,0,0,68,1,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,1,electronic check,95.9,6503.2,3.1966666666666668
4990-aldgw,No,male,0,0,0,57,1,no,no,no,no,no,no,no,no,two year,0,mailed check,20.75,1118.8,0.6916666666666667
4992-ltjne,No,male,0,1,1,72,1,yes,dsl,yes,no,no,no,no,no,two year,0,bank transfer (automatic),55.3,3983.6,1.8433333333333333
4993-jcrgj,No,male,0,0,0,26,1,yes,fiber optic,no,no,yes,yes,no,no,month-to-month,1,mailed check,84.3,2281.6,2.81
4994-obrsz,No,male,0,0,1,14,1,no,dsl,yes,yes,yes,yes,no,yes,two year,0,bank transfer (automatic),76.1,1054.8,2.5366666666666666
4998-ikfse,No,female,0,0,0,30,1,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,0,electronic check,100.45,3096.9,3.3483333333333336
4999-iezlt,No,male,0,0,0,66,0,no,dsl,no,no,no,yes,no,no,one year,0,credit card (automatic),29.45,1983.15,0.9816666666666667
5002-gcqfh,No,male,0,1,0,49,1,yes,fiber optic,yes,yes,no,no,yes,no,month-to-month,1,bank transfer (automatic),93.85,4733.1,3.128333333333333
5003-oknnk,No,female,0,1,1,15,1,no,no,no,no,no,no,no,no,one year,0,credit card (automatic),20.35,335.95,0.6783333333333333
5003-xzwwo,No,male,0,1,0,71,1,yes,dsl,no,yes,yes,yes,yes,yes,two year,0,credit card (automatic),84.2,5956.85,2.8066666666666666
5006-mxvrn,No,female,0,0,0,39,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),20.7,762.45,0.69
5010-ipeaq,No,female,0,1,1,67,0,no,dsl,yes,yes,yes,yes,yes,no,two year,0,credit card (automatic),54.2,3623.95,1.8066666666666669
5012-yspjj,No,male,0,1,1,31,1,no,dsl,no,no,yes,yes,no,no,month-to-month,0,mailed check,54.35,1647.0,1.8116666666666668
5013-sbuih,Yes,female,0,0,0,50,1,yes,fiber optic,yes,yes,no,yes,yes,yes,two year,1,electronic check,109.65,5551.15,3.6550000000000002
5014-gsouq,No,male,0,0,0,13,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.95,243.65,0.6649999999999999
5014-wuqmg,No,male,0,1,1,47,1,no,fiber optic,yes,yes,yes,no,no,yes,one year,1,electronic check,96.1,4391.45,3.203333333333333
5016-ettff,Yes,male,0,0,0,10,0,no,dsl,no,no,yes,no,no,no,month-to-month,0,mailed check,29.5,255.25,0.9833333333333333
5016-iberq,No,male,0,1,0,23,1,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,0,electronic check,84.25,1968.1,2.808333333333333
5016-lipdw,No,male,0,1,1,57,1,no,no,no,no,no,no,no,no,one year,0,mailed check,19.4,1061.6,0.6466666666666666
5018-gwuro,No,female,0,1,0,56,1,yes,fiber optic,no,no,no,no,yes,no,month-to-month,1,bank transfer (automatic),85.6,4902.8,2.853333333333333
5018-hekfo,No,female,0,0,0,10,1,yes,no,no,no,no,no,no,no,month-to-month,1,mailed check,24.5,270.15,0.8166666666666667
5018-lxqqg,No,female,0,1,1,30,1,no,dsl,yes,no,no,yes,no,yes,month-to-month,0,bank transfer (automatic),66.3,1923.5,2.21
5019-gqvcr,No,male,1,0,0,43,1,yes,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,84.85,3645.6,2.828333333333333
5020-zstty,Yes,female,1,0,0,54,1,yes,dsl,yes,yes,no,yes,yes,yes,one year,0,bank transfer (automatic),82.45,4350.1,2.7483333333333335
5022-jnqeq,No,female,0,1,1,9,1,no,fiber optic,no,no,no,yes,no,no,month-to-month,1,electronic check,75.85,647.5,2.5283333333333333
5022-kvdqt,No,male,0,0,0,27,1,yes,fiber optic,no,no,yes,no,no,no,month-to-month,1,electronic check,81.3,2272.8,2.71
5025-gooki,No,female,0,0,0,20,1,no,no,no,no,no,no,no,no,month-to-month,1,credit card (automatic),18.9,347.65,0.63
5027-qpkte,Yes,male,0,1,0,7,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,69.35,451.1,2.3116666666666665
5027-xwqha,Yes,male,0,0,0,6,1,no,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,44.75,270.95,1.4916666666666667
5027-yocxn,No,male,0,1,1,51,1,yes,fiber optic,yes,yes,no,yes,yes,yes,one year,0,credit card (automatic),110.05,5686.4,3.6683333333333334
5028-gzldo,Yes,male,0,0,0,2,1,no,fiber optic,no,no,no,no,no,no,month-to-month,0,credit card (automatic),70.7,140.7,2.356666666666667
5028-htljb,Yes,male,1,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.05,20.05,0.6683333333333333
5032-miykt,No,female,0,0,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,mailed check,70.7,70.7,2.356666666666667
5032-uspkf,No,female,0,0,0,38,1,yes,dsl,yes,yes,yes,no,yes,yes,one year,0,bank transfer (automatic),84.1,3187.65,2.8033333333333332
5035-bvcxs,No,male,0,0,0,11,1,no,fiber optic,no,yes,no,no,no,no,month-to-month,1,mailed check,75.9,866.4,2.5300000000000002
5035-pgzxh,No,female,0,0,0,56,1,yes,fiber optic,no,yes,yes,no,yes,yes,one year,1,electronic check,106.8,5914.4,3.56
5038-etmlm,No,female,0,1,0,72,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),113.65,8182.75,3.7883333333333336
5039-lzrqt,No,female,0,0,0,13,1,no,no,no,no,no,no,no,no,one year,0,mailed check,20.2,273.25,0.6733333333333333
5043-trzwm,No,female,0,0,0,1,1,no,fiber optic,no,no,yes,no,no,no,month-to-month,0,electronic check,75.55,75.55,2.518333333333333
5044-lrqaq,No,female,0,1,0,7,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),69.2,477.55,2.3066666666666666
5044-xdpyx,No,female,0,1,0,51,1,yes,no,no,no,no,no,no,no,two year,0,mailed check,25.5,1281.25,0.85
5046-nuhwd,No,female,1,1,0,29,0,no,dsl,yes,no,yes,no,no,yes,month-to-month,1,electronic check,45.0,1228.65,1.5
5047-lhvly,Yes,male,1,0,1,1,1,no,dsl,no,no,yes,no,no,no,month-to-month,1,mailed check,50.15,50.15,1.6716666666666666
5049-glyvg,Yes,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.6,20.6,0.6866666666666668
5049-mubwg,No,male,0,0,0,26,1,no,dsl,yes,no,no,yes,yes,yes,one year,0,bank transfer (automatic),75.0,1908.35,2.5
5052-pnlos,Yes,male,0,0,0,3,1,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,1,bank transfer (automatic),105.35,323.25,3.5116666666666663
5054-iexzt,Yes,male,0,0,1,1,1,no,fiber optic,no,yes,no,no,no,no,month-to-month,1,electronic check,75.35,75.35,2.5116666666666663
5055-brmne,No,female,0,1,1,67,1,yes,fiber optic,yes,no,no,yes,yes,yes,two year,0,credit card (automatic),106.7,7009.5,3.5566666666666666
5055-mgmgf,No,female,0,1,0,65,1,yes,fiber optic,yes,no,yes,no,yes,yes,month-to-month,1,electronic check,105.05,6914.95,3.5016666666666665
5056-fimpt,No,female,0,0,1,43,1,no,fiber optic,yes,yes,no,yes,yes,yes,one year,1,credit card (automatic),106.0,4532.3,3.533333333333333
5057-lcoui,Yes,female,0,0,0,39,0,no,dsl,no,no,yes,no,yes,yes,month-to-month,1,electronic check,50.75,2011.4,1.6916666666666667
5057-rkglh,No,female,0,1,1,9,1,no,no,no,no,no,no,no,no,two year,0,mailed check,20.35,191.1,0.6783333333333333
5060-tquqn,No,male,0,1,1,30,1,yes,fiber optic,no,yes,no,yes,no,no,month-to-month,1,bank transfer (automatic),83.55,2570.2,2.7849999999999997
5061-pbxfw,No,female,0,1,1,32,1,no,dsl,yes,yes,no,yes,no,no,month-to-month,0,bank transfer (automatic),61.4,1864.65,2.0466666666666664
5062-cjjkh,No,male,0,1,1,25,1,no,dsl,no,yes,yes,no,no,no,one year,0,mailed check,53.65,1355.45,1.7883333333333333
5063-iuokk,No,male,0,0,0,13,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.75,265.75,0.6583333333333333
5066-gfjmm,No,female,0,1,0,3,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,19.9,45.75,0.6633333333333333
5067-dgxll,No,male,0,0,0,2,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.25,36.8,0.675
5067-wjeun,No,male,0,1,1,67,1,no,dsl,yes,yes,no,no,no,no,two year,1,bank transfer (automatic),54.2,3838.2,1.8066666666666669
5067-xjqfu,No,male,1,1,1,66,1,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,1,electronic check,108.45,7076.35,3.615
5071-fbjfs,No,female,0,1,1,4,1,no,dsl,yes,no,no,no,no,no,month-to-month,0,electronic check,50.3,217.1,1.6766666666666665
5073-rzgbk,No,female,0,1,1,50,1,yes,dsl,yes,yes,yes,yes,no,yes,one year,1,bank transfer (automatic),80.05,4042.2,2.6683333333333334
5073-wxoyn,Yes,female,0,0,0,60,0,no,dsl,no,yes,no,no,yes,yes,month-to-month,1,electronic check,50.8,3027.4,1.6933333333333331
5074-fbghb,No,male,0,0,0,64,1,yes,fiber optic,no,no,yes,yes,yes,yes,one year,1,credit card (automatic),104.65,6889.8,3.4883333333333337
5075-jsdki,No,female,0,0,0,59,1,yes,no,no,no,no,no,no,no,two year,0,electronic check,24.45,1493.1,0.815
5076-yvxcm,No,male,0,0,0,51,1,yes,fiber optic,no,no,no,no,no,yes,month-to-month,0,bank transfer (automatic),83.4,4149.45,2.7800000000000002
5077-dxtcg,Yes,female,0,0,0,1,1,no,dsl,no,no,no,no,no,no,month-to-month,1,electronic check,45.3,45.3,1.51
5081-nwsup,No,female,0,0,0,10,1,no,dsl,no,yes,no,yes,no,yes,one year,0,mailed check,64.9,685.55,2.1633333333333336
5083-qplhm,Unknown,male,0,1,1,14,1,no,dsl,yes,yes,no,no,yes,no,month-to-month,1,electronic check,65.45,937.6,2.1816666666666666
5084-oovcj,No,female,0,1,1,17,1,no,dsl,yes,no,no,yes,no,no,month-to-month,1,credit card (automatic),55.35,920.5,1.845
5087-suurx,Yes,female,0,1,0,18,0,no,dsl,no,no,yes,no,yes,no,month-to-month,1,electronic check,39.05,669.85,1.3016666666666665
5088-qzlrl,No,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,electronic check,20.65,20.65,0.6883333333333332
5089-ifsdp,Yes,female,0,1,0,58,1,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,1,bank transfer (automatic),109.45,6144.55,3.6483333333333334
5090-emgtc,No,female,0,1,0,59,1,no,fiber optic,no,yes,no,yes,yes,yes,two year,1,mailed check,100.05,6034.85,3.335
5091-hfazw,No,female,0,0,0,2,1,no,fiber optic,yes,yes,no,no,yes,no,month-to-month,1,electronic check,91.15,168.5,3.0383333333333336
5092-stpkp,No,female,0,0,0,24,1,no,dsl,yes,no,no,yes,no,no,month-to-month,0,credit card (automatic),56.35,1381.2,1.8783333333333334
5093-feglu,No,female,0,1,0,47,1,no,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),19.65,921.55,0.6549999999999999
5095-aeskg,Yes,female,0,1,0,3,1,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,1,credit card (automatic),91.5,242.95,3.05
5095-etbrj,No,female,0,1,0,55,1,no,dsl,yes,yes,no,yes,no,no,two year,0,mailed check,56.8,3112.05,1.8933333333333333
5099-bailx,Yes,male,1,1,1,43,1,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,1,bank transfer (automatic),110.75,4687.9,3.691666666666667
5103-mhmhy,Yes,female,0,0,1,1,1,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,45.95,45.95,1.5316666666666667
5108-adxwo,Yes,male,0,0,0,11,1,no,fiber optic,yes,no,no,no,no,no,month-to-month,1,electronic check,73.5,791.75,2.45
5110-chopy,No,female,0,0,0,60,0,no,dsl,yes,no,yes,no,yes,yes,two year,0,electronic check,53.6,3237.05,1.7866666666666666
5115-gzdel,No,male,0,0,1,72,0,no,dsl,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),67.2,4671.7,2.24
5115-sqaau,No,female,0,1,1,69,1,yes,no,no,no,no,no,no,no,two year,1,bank transfer (automatic),25.6,1673.4,0.8533333333333334
5117-ifgps,No,male,1,1,0,29,1,yes,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,84.3,2357.75,2.81
5117-zsmhq,No,female,0,1,1,71,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,0,bank transfer (automatic),89.9,6342.7,2.996666666666667
5118-mueyh,No,female,0,1,0,48,1,yes,fiber optic,no,yes,no,yes,yes,yes,month-to-month,1,credit card (automatic),105.1,5083.55,3.503333333333333
5119-kepfy,No,male,0,1,0,36,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,bank transfer (automatic),95.0,3440.25,3.1666666666666665
5119-nzptv,No,male,1,1,0,2,1,no,fiber optic,no,no,no,no,no,no,month-to-month,0,electronic check,70.1,141.65,2.3366666666666664
5120-zblai,No,female,0,1,0,50,1,yes,dsl,no,no,yes,no,yes,yes,one year,0,bank transfer (automatic),75.7,3876.2,2.5233333333333334
5122-cyfxa,No,female,0,0,0,3,1,no,dsl,no,yes,no,yes,yes,yes,month-to-month,1,electronic check,75.3,244.1,2.51
5124-eogye,No,male,0,0,0,31,1,no,no,no,no,no,no,no,no,two year,0,mailed check,20.45,638.55,0.6816666666666666
5125-cndsp,No,male,0,0,1,63,0,no,dsl,yes,yes,no,yes,no,no,one year,1,bank transfer (automatic),40.6,2588.95,1.3533333333333333
5126-rcxyw,No,male,0,1,1,54,0,no,dsl,no,no,yes,yes,no,yes,two year,0,credit card (automatic),46.0,2424.05,1.5333333333333334
5127-bzenz,No,female,0,1,1,56,1,yes,dsl,yes,no,no,no,yes,no,one year,0,bank transfer (automatic),65.2,3512.15,2.1733333333333333
5129-hhmzc,No,female,0,1,0,43,1,yes,dsl,yes,yes,no,yes,yes,yes,two year,0,credit card (automatic),86.45,3574.5,2.881666666666667
5129-jlpis,No,male,0,0,0,25,1,no,fiber optic,yes,no,yes,yes,yes,yes,month-to-month,1,electronic check,105.5,2686.05,3.5166666666666666
5130-iekqt,Yes,male,1,0,0,25,1,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,0,mailed check,105.95,2655.25,3.5316666666666667
5130-ypirv,No,female,0,1,0,62,1,no,dsl,yes,yes,yes,no,yes,no,two year,1,credit card (automatic),72.0,4284.2,2.4
5131-ponji,No,male,0,1,1,49,1,no,fiber optic,no,yes,yes,no,yes,no,month-to-month,1,credit card (automatic),90.4,4494.65,3.0133333333333336
5133-powua,No,male,0,0,0,1,1,no,dsl,no,no,no,no,no,no,month-to-month,1,mailed check,45.8,45.8,1.5266666666666666
5133-vrsab,No,male,0,0,0,8,0,no,dsl,yes,no,no,no,no,no,month-to-month,0,mailed check,29.35,216.45,0.9783333333333334
5134-ikday,Yes,female,0,1,1,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,69.8,69.8,2.3266666666666667
5134-rcxtn,Unknown,female,1,1,0,50,1,yes,no,no,no,no,no,no,no,one year,0,electronic check,25.2,1306.3,0.84
5135-grqjv,No,male,1,1,0,72,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,mailed check,114.5,8331.95,3.816666666666667
5135-rddql,No,female,0,1,1,63,1,no,dsl,yes,no,no,no,no,no,two year,1,bank transfer (automatic),50.65,3221.25,1.6883333333333332
5136-gfpmb,No,male,0,0,0,54,1,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,0,credit card (automatic),89.4,4869.5,2.98
5136-kckgi,Yes,female,0,1,1,33,1,yes,fiber optic,yes,no,yes,no,yes,yes,one year,1,mailed check,103.7,3467.0,3.4566666666666666
5136-rgmzo,No,male,0,0,0,31,1,yes,dsl,no,yes,no,yes,yes,no,month-to-month,1,electronic check,71.05,2168.15,2.368333333333333
5138-wvkyj,Yes,male,0,0,0,10,1,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,0,electronic check,98.55,1008.55,3.2849999999999997
5140-fomcq,No,female,0,1,0,59,1,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,1,credit card (automatic),109.15,6557.75,3.6383333333333336
5141-zuvbh,No,female,0,0,1,9,1,no,fiber optic,yes,no,yes,yes,no,yes,month-to-month,0,bank transfer (automatic),93.0,870.25,3.1
5143-egqfk,Yes,female,1,0,0,10,0,no,dsl,no,no,no,yes,no,no,month-to-month,1,electronic check,29.65,291.4,0.9883333333333333
5143-wmwog,Yes,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,electronic check,19.95,19.95,0.6649999999999999
5144-pqcdz,No,male,0,0,0,4,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,19.95,59.25,0.6649999999999999
5144-tvglp,No,male,1,0,0,38,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,0,electronic check,94.75,3653.0,3.158333333333333
5146-cbvoe,No,female,0,0,0,16,1,no,fiber optic,no,yes,no,no,no,no,month-to-month,0,bank transfer (automatic),75.1,1212.85,2.503333333333333
5146-yyfrz,No,male,0,0,0,67,1,no,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),19.95,1311.75,0.6649999999999999
5148-hkfir,No,female,0,0,0,20,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.7,406.95,0.6566666666666666
5148-orict,No,female,0,1,0,64,1,no,dsl,yes,yes,yes,yes,no,yes,two year,1,mailed check,74.35,4759.55,2.478333333333333
5149-cuzuj,No,male,0,1,1,28,1,no,fiber optic,no,yes,yes,yes,yes,no,one year,0,bank transfer (automatic),92.9,2768.35,3.0966666666666667
5149-qyttu,No,female,0,1,1,71,1,yes,fiber optic,yes,yes,yes,yes,no,no,one year,1,credit card (automatic),95.15,6770.85,3.171666666666667
5149-tgwdz,No,female,0,0,0,21,1,no,fiber optic,no,yes,yes,yes,yes,yes,one year,1,mailed check,104.55,2239.4,3.485
5150-itwwb,No,male,1,0,0,3,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,94.85,335.75,3.1616666666666666
5150-ljnsr,No,male,0,1,1,31,1,yes,fiber optic,yes,no,yes,no,yes,no,one year,0,bank transfer (automatic),98.05,3082.1,3.268333333333333
5151-hqrdg,No,male,0,1,0,37,1,yes,dsl,yes,no,no,no,no,no,month-to-month,1,mailed check,55.05,2030.75,1.835
5153-lxkdt,No,male,0,1,1,68,1,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,1,electronic check,110.2,7467.5,3.6733333333333333
5153-rthkf,No,female,0,0,0,34,1,yes,fiber optic,no,no,no,no,yes,no,month-to-month,0,electronic check,85.35,2896.6,2.8449999999999998
5154-vekbl,Yes,female,0,0,0,9,0,no,dsl,yes,no,yes,yes,yes,yes,month-to-month,0,mailed check,58.5,539.85,1.95
5155-azqpb,No,female,0,1,1,28,1,yes,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,49.9,1410.25,1.6633333333333333
5156-umkow,No,female,0,0,1,3,0,no,dsl,no,yes,no,no,no,no,month-to-month,0,mailed check,29.65,90.05,0.9883333333333333
5158-rivop,No,female,0,1,1,11,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),20.9,202.3,0.6966666666666667
5159-yfpkq,Yes,female,0,0,0,2,1,no,fiber optic,no,no,yes,no,no,no,month-to-month,1,electronic check,75.8,160.75,2.5266666666666664
5160-uxjed,No,male,0,0,1,17,1,no,dsl,no,no,no,no,no,no,one year,0,mailed check,44.6,681.4,1.4866666666666668
5161-ubzxi,No,male,0,1,1,69,1,no,fiber optic,yes,yes,no,yes,yes,yes,two year,1,credit card (automatic),106.35,7261.75,3.545
5161-xeuvx,No,male,0,1,0,37,1,yes,fiber optic,no,no,yes,yes,yes,no,two year,0,mailed check,94.3,3460.95,3.143333333333333
5167-gbfre,Yes,male,1,0,0,4,0,no,dsl,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),25.2,102.5,0.84
5167-zffmm,Yes,male,0,0,0,1,1,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,1,credit card (automatic),90.85,90.85,3.0283333333333333
5168-mqqca,No,female,0,1,0,72,1,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,1,bank transfer (automatic),108.5,8003.8,3.6166666666666667
5168-mswxt,No,male,0,1,1,8,1,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,94.75,759.55,3.158333333333333
5170-ptrka,No,female,0,1,1,49,0,no,dsl,yes,no,no,yes,no,no,one year,1,credit card (automatic),35.8,1782.0,1.1933333333333331
5171-eplkn,No,male,0,0,0,27,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.85,470.0,0.6616666666666667
5172-migpm,No,male,0,0,0,4,1,yes,dsl,no,no,no,yes,no,yes,month-to-month,0,mailed check,65.55,237.2,2.185
5172-rkocb,No,male,0,1,0,72,1,yes,fiber optic,yes,yes,no,yes,yes,yes,two year,1,credit card (automatic),108.95,7875.0,3.631666666666667
5173-wxoqv,No,male,0,1,0,2,1,no,dsl,no,yes,no,yes,no,yes,month-to-month,1,mailed check,64.2,143.65,2.14
5173-zxxxl,No,male,0,0,0,2,1,no,no,no,no,no,no,no,no,one year,0,mailed check,19.95,47.7,0.6649999999999999
5174-itumv,No,male,0,1,1,67,1,yes,fiber optic,no,yes,yes,no,yes,yes,one year,1,electronic check,105.4,6989.45,3.5133333333333336
5174-rngbh,Yes,female,0,0,0,9,1,no,dsl,no,yes,no,yes,yes,no,month-to-month,0,mailed check,66.25,620.55,2.2083333333333335
5175-aobhi,Yes,female,0,0,0,4,1,no,dsl,no,no,no,no,no,no,month-to-month,1,mailed check,46.0,193.6,1.5333333333333334
5175-wlyxl,No,male,0,0,0,22,1,yes,fiber optic,no,yes,no,no,no,no,month-to-month,1,mailed check,78.85,1600.25,2.628333333333333
